CleanArea,DistrictCode,Area,DistrictBroken,TotalPopulation2011,TotalMales2011,TotalFemales2011,TotalWorkers2011,TotalWokersMale2011,TotalWorkersFemale2011,MainWorkers2011,MainWokersMale2011,MainWorkersFemale2011,PerMainWorkers2011,PerMainMale2011,PerMainFemale2011,PerMainWorkersMale2011,PerMainWorkersFemale2011,Agriculture2011,Manufacturing2011,WholesaleRetail2011,Construction2011,Services2011,NonAgriculture2011,TotalPopulation2001,TotalMales2001,TotalFemales2001,TotalWorkers2001,TotalMaleWorkers2001,TotalFemaleWorkers2001,MainWorkersTotal2001,MainWorkersMale2001,MainWorkerFemale2001,PerMainWorkers2001,PerMainMale2001,PerMainFemale2001,PerMainWorkersMale2001,PerMainWorkersFemale2001,Agriculture2001,Manufacturing2001,WholesaleRetail2001,Construction2001,Services2001,NonAgriculture2001,PPChangeinMain,PPChangeinMainMale,PPChangeinMainFemale,PPChangeinFemaleParticipation,PPChangeAgriculture,PPChangeinManufacturing,PPChangeinWholesale,PPChangeinConstruction,PPChangeinServices
Uttar Bastar Kanker,413,District - Uttar Bastar Kanker ,0,748941,373338,375603,447360,230877,216483,354946,197763,157183,79.34236409,85.65729804,72.60754886,55.71636249,44.28363751,84.01503327,2.250483172,2.067920191,1.652082289,12.08240127,15.98496673,1306673,649801,656872,825899,379040,446859,596849,324214,272635,72.26658466,85.53556353,61.01141523,54.32094215,45.67905785,85.28220706,3.317757088,2.437970073,1.576278087,9.823757768,14.71779294,7.075779437,0.121734513,11.59613363,-1.395420341,-1.267173785,-1.067273916,-0.370049882,0.075804201,2.258643499
Bastar,414,District - Bastar ,Y,1413199,698487,714712,943660,463047,480613,655079,365054,290025,69.41896446,78.83735344,60.34480965,55.72671388,44.27328612,80.84963798,2.456039653,2.617394238,3.070927323,13.62339504,19.15036202,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.633897108,2.103914688,-0.766695155,-1.246987976,-4.276752514,-0.966171961,0.077682366,1.417255158,3.825669317
Narayanpur,415,District - Narayanpur ,Y,139820,70104,69716,89043,43204,45839,64138,34600,29538,72.03036735,80.0851773,64.4385785,53.94617855,46.05382145,82.59690043,1.284729801,1.476503789,2.203062147,13.91530762,17.40309957,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.633897108,2.103914688,-0.766695155,-1.246987976,-4.276752514,-0.966171961,0.077682366,1.417255158,3.825669317
Dakshin Bastar Dantewada,416,District - Dakshin Bastar Dantewada ,Y,533638,264142,269496,350790,168433,182357,261687,140220,121467,74.59933293,83.24971947,66.60945289,53.58309736,46.41690264,82.11871434,2.655844578,1.650062861,3.096447282,12.1289938,17.88128566,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.584650704,2.174299545,2.961996451,0.450651022,-5.760789232,-0.484429463,0.074195258,0.894104072,5.351114622
Bijapur,417,District - Bijapur ,Y,255230,128663,126567,180308,88756,91552,122608,65454,57154,67.99920137,73.74600027,62.42790982,53.38477098,46.61522902,86.23417722,0.647592327,0.64025186,0.931423724,12.18680673,13.76582278,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.584650704,2.174299545,2.961996451,0.450651022,-5.760789232,-0.484429463,0.074195258,0.894104072,5.351114622
Sheopur,418,District - Sheopur ,0,687861,361784,326077,325251,193879,131372,251068,166018,85050,77.19207627,85.62969687,64.73982279,66.12471522,33.87528478,81.98774834,2.906782226,3.60300795,3.508611213,11.59685822,18.01225166,559495,295297,264198,269882,145915,123967,203354,130534,72820,75.3492267,89.45893157,58.74143925,64.1905249,35.8094751,84.22357072,3.337037875,3.796335454,1.788506742,10.65088466,15.77642928,1.842849574,-3.829234697,5.998383539,-1.934190319,-2.23582238,-0.430255649,-0.193327504,1.720104471,0.945973557
Morena,419,District - Morena ,0,1965970,1068417,897553,739788,535960,203828,601210,467306,133904,81.26787674,87.19046197,65.69460526,77.72758271,22.27241729,73.30367093,5.131152176,4.340579831,4.288351824,17.27682507,26.69632907,1592714,874089,718625,640454,405563,234891,523661,371148,152513,81.76402989,91.51426535,64.92926506,70.87562373,29.12437627,77.62426455,5.119151512,4.684710146,2.826255917,14.43032802,22.37573545,-0.496153148,-4.32380338,0.765340192,-6.851958975,-4.320593623,0.012000664,-0.344130316,1.462095906,2.846497052
Bhind,420,District - Bhind ,0,1703005,926843,776162,543295,460597,82698,455319,399516,55803,83.80695571,86.73873256,67.47805267,87.74419693,12.25580307,75.4310714,3.915276982,4.286225701,3.322725386,17.33092623,24.5689286,1428559,780902,647657,573335,363858,209477,462240,328858,133382,80.62302144,90.38086286,63.67381622,71.14442714,28.85557286,79.11755798,5.047810661,4.215126341,2.377336449,13.45729491,20.88244202,3.183934261,-3.642130306,3.804236455,-16.59976979,-3.686486576,-1.132533679,0.07109936,0.945388937,3.873631318
Gwalior,421,District - Gwalior ,0,2032036,1090327,941709,733783,563017,170766,622420,501127,121293,84.82344235,89.00743672,71.02877622,80.51267633,19.48732367,37.20301404,11.42106616,11.14858134,9.199897176,42.17602262,62.79698596,1632109,883317,748792,562746,417936,144810,485866,386023,99843,86.33841911,92.36414188,68.94758649,79.45050693,20.54949307,41.2648755,13.49528471,11.14916458,6.709668921,38.53017087,58.7351245,-1.514976756,-3.356705158,2.081189727,-1.062169398,-4.061861459,-2.074218547,-0.000583241,2.490228254,3.645851751
Datia,422,District - Datia ,0,786754,420157,366597,350517,224951,125566,285032,200681,84351,81.31759658,89.21098373,67.17662425,70.40648068,29.59351932,77.53901316,4.158480451,4.007269359,3.5157456,14.78676078,22.46098684,628240,338232,290008,339497,180140,159357,272476,164699,107777,80.25873572,91.42833352,67.6324228,60.44532362,39.55467638,79.81987404,4.866850658,4.027143675,3.021183517,12.29209178,20.18012596,1.058860861,-2.217349793,-0.455798554,-9.961157051,-2.280860881,-0.708370207,-0.019874316,0.494562083,2.494669004
Shivpuri,423,District - Shivpuri ,0,1726050,919795,806255,827701,480849,346852,671262,424937,246325,81.09957581,88.37223328,71.01732151,63.30419419,36.69580581,80.4507033,3.012534599,3.435171364,3.327910711,13.20885139,19.5492967,1441950,776190,665760,690617,384412,306205,574441,355871,218570,83.17794088,92.57541388,71.38028445,61.95083568,38.04916432,82.41072625,4.601516953,3.657816904,1.95772934,11.03002745,17.58927375,-2.078365072,-4.2031806,-0.362962941,-1.353358507,-1.960022952,-1.588982354,-0.22264554,1.370181371,2.178823935
Tikamgarh,424,District - Tikamgarh ,0,1445166,760355,684811,748762,415529,333233,584493,357068,227425,78.06125311,85.93094585,68.24804266,61.09020981,38.90979019,81.07060307,3.183271656,2.606874676,5.093645262,10.65248001,18.92939693,1202998,637913,565085,649158,321306,327852,503364,294501,208863,77.54106088,91.65748539,63.70648951,58.50656781,41.49343219,82.84501871,5.071677752,3.073124022,2.768374377,9.314929157,17.15498129,0.520192227,-5.726539533,4.541553147,-2.583641994,-1.774415644,-1.888406096,-0.466249346,2.325270885,1.337550856
Chhatarpur,425,District - Chhatarpur ,0,1762375,936121,826254,835554,490091,345463,663932,423522,240410,79.46009474,86.41701235,69.59066528,63.78996644,36.21003356,72.16281185,5.157455884,4.163076942,7.613129055,15.06660321,27.83718815,1474723,788933,685790,660407,376685,283722,528829,343821,185008,80.07622572,91.27546889,65.20749184,65.01553432,34.98446568,75.73015096,7.468198605,4.393102496,3.731830138,13.0698203,24.26984904,-0.616130982,-4.858456542,4.38317344,1.22556788,-3.567339102,-2.310742721,-0.230025555,3.881298917,1.996782905
Panna,426,District - Panna ,0,1016520,533480,483040,515831,302752,213079,380000,241877,138123,73.6675384,79.89278353,64.82243675,63.65184211,36.34815789,77.71736842,4.976315789,2.441052632,5.793157895,11.51315789,22.28263158,856558,450549,406009,418621,228318,190303,325082,201450,123632,77.6554449,88.23220245,64.96587022,61.96898013,38.03101987,81.55542294,6.595259042,2.888194363,2.120695701,9.728622317,18.44457706,-3.987906502,-8.339418922,-0.143433469,-1.682861971,-3.838054518,-1.618943253,-0.447141732,3.672462193,1.784535578
Sagar,427,District - Sagar ,0,2378458,1256257,1122201,1096892,695047,401845,897341,610066,287275,81.8075982,87.77334482,71.48900696,67.98597189,32.01402811,58.25867758,17.91136257,4.917194244,5.363624308,18.46633554,41.74132242,2021987,1073205,948782,918684,543768,374916,745083,489423,255660,81.10329558,90.00584808,68.19127485,65.68704426,34.31295574,53.29741787,28.10774102,4.735714008,3.018321449,15.57651966,46.70258213,0.704302612,-2.232503258,3.29773211,-2.298927626,4.96125971,-10.19637845,0.181480236,2.345302859,2.889815877
Damoh,428,District - Damoh ,0,1264219,661873,602346,670815,397178,273637,508912,326603,182309,75.86473171,82.23088892,66.62439655,64.17671425,35.82328575,64.30856415,15.99569277,3.497657748,5.792750024,13.90299305,35.69143585,1083949,570229,513720,544301,299175,245126,427942,266464,161478,78.62230641,89.06626556,65.87550892,62.26638189,37.73361811,59.2888756,26.52415514,3.99446654,2.21922597,11.96774329,40.7111244,-2.757574701,-6.835376642,0.748887633,-1.910332352,5.019688557,-10.52846237,-0.496808792,3.573524054,1.93524976
Satna,429,District - Satna ,0,2228935,1157495,1071440,1065303,642168,423135,803765,520939,282826,75.44942613,81.12191825,66.84060643,64.81235187,35.18764813,65.51131239,9.881992871,4.415469696,6.1328871,18.47380764,34.48868761,1870104,971396,898708,812473,462027,350446,652478,409301,243177,80.3076533,88.58811282,69.39071925,62.73023765,37.26976235,66.19012442,14.91943023,5.034499247,3.077345137,15.81310021,33.80987558,-4.858227175,-7.466194564,-2.550112829,-2.082114221,-0.678812032,-5.037437363,-0.619029552,3.055541964,2.660707431
Rewa,430,District - Rewa ,0,2365106,1225100,1140006,1145786,665536,480250,843054,525437,317617,73.57866129,78.94944826,66.13576262,62.32542637,37.67457363,72.51160661,6.499939506,3.300856173,3.380091904,17.60836198,27.48839339,1973306,1016687,956619,937132,484180,452952,723652,418892,304760,77.21985803,86.5157586,67.28306752,57.88583463,42.11416537,77.17922427,7.727056652,3.689618767,1.687966039,13.40575304,22.82077573,-3.641196749,-7.566310338,-1.147304898,-4.439591739,-4.667617657,-1.227117146,-0.388762594,1.692125865,4.202608938
Umaria,431,District - Umaria ,0,644758,330674,314084,396213,224829,171384,260991,158415,102576,65.87138736,70.46021643,59.85156141,60.69749532,39.30250468,73.19907583,5.573372262,2.366748279,7.766551337,13.46100057,26.80092417,515963,265128,250835,259907,143663,116244,193452,119029,74423,74.43123887,82.85292664,64.02308936,61.52895809,38.47104191,77.47865103,8.010772698,2.743833096,2.853421004,11.65715526,22.52134897,-8.559851506,-12.39271021,-4.171527958,0.831462772,-4.279575205,-2.437400436,-0.377084817,4.913130333,1.803845308
Neemuch,432,District - Neemuch ,0,826067,422653,403414,428335,239462,188873,376767,220957,155810,87.96082506,92.27226032,82.49458631,58.64552893,41.35447107,74.71965432,4.947885563,5.798278512,3.053345967,17.27911415,25.28034568,726070,372419,353651,365008,200710,164298,310206,183860,126346,84.9860825,91.60480295,76.90051005,59.27029135,40.72970865,76.47530996,6.386078928,5.196224444,2.478353094,14.66025802,23.52469004,2.974742558,0.667457367,5.594076261,0.62476242,-1.755655633,-1.438193365,0.602054067,0.574992873,2.618856125
Mandsaur,433,District - Mandsaur ,0,1340411,682851,657560,735125,394870,340255,609730,356503,253227,82.94235674,90.28363765,74.42271238,58.46899447,41.53100553,80.68341725,3.880570088,4.502320699,2.215406819,13.22060584,19.31658275,1183724,605119,578605,603042,324141,278901,507433,299766,207667,84.14554873,92.48012439,74.45903744,59.07499118,40.92500882,79.99085594,5.098604151,4.892665633,1.896210928,13.01432899,20.00914406,-1.203191993,-2.196486737,-0.036325059,0.605996708,0.692561315,-1.218034062,-0.390344933,0.319195891,0.206276857
Ratlam,434,District - Ratlam ,0,1455069,738241,716828,806959,445995,360964,616844,368178,248666,76.44056266,82.55204655,68.88941834,59.68737639,40.31262361,75.70439203,4.464337823,5.048440124,2.843830855,16.98743929,24.29560797,1215393,620862,594531,602023,325851,276172,486427,296425,190002,80.79874025,90.96949219,68.79842996,60.93925707,39.06074293,74.65518978,5.944365753,5.613791998,2.544061082,16.85638338,25.34481022,-4.358177592,-8.417445644,0.090988371,1.251880686,1.049202252,-1.48002793,-0.565351873,0.299769773,0.131055904
Ujjain,435,District - Ujjain ,0,1986864,1016289,970575,984519,579928,404591,799668,508899,290769,81.22423234,87.75210026,71.86739201,63.6387851,36.3612149,65.62961129,8.629706328,6.202073861,4.398325305,21.34235708,34.37038871,1710982,882871,828111,798250,461195,337055,661644,418275,243369,82.88681491,90.69374126,72.20453635,63.21753088,36.78246912,67.68519022,9.422589791,6.340569853,3.509591261,19.38262872,32.31480978,-1.662582567,-2.941640998,-0.337144343,-0.421254218,-2.055578934,-0.792883463,-0.138495993,0.888734044,1.959728353
Shajapur,436,District - Shajapur ,0,1512681,780520,732161,812785,435739,377046,632194,378624,253570,77.78120905,86.89238283,67.25174117,59.89047666,40.10952334,82.54981857,2.918249778,3.632112927,2.242507838,12.28942382,17.45018143,1290685,669852,620833,707711,353058,354653,549831,321782,228049,77.6914588,91.14139886,64.30200788,58.52380095,41.47619905,82.68595259,3.951941597,4.043242378,1.874576006,11.4875298,17.31404741,0.089750251,-4.249016038,2.949733289,-1.366675708,-0.136134024,-1.033691819,-0.411129451,0.367931832,0.801894011
Dewas,437,District - Dewas ,0,1563715,805359,758356,833805,453642,380163,655513,399491,256022,78.61706274,88.06305413,67.34532293,60.94326123,39.05673877,76.42884275,6.360209485,3.897100439,3.1035235,14.10742426,23.57115725,1308223,677866,630357,636083,342218,293865,511041,308664,202377,80.34187362,90.19513877,68.86733704,60.39906779,39.60093221,77.37050452,7.537555695,4.02081242,2.21919572,12.87274407,22.62949548,-1.724810881,-2.132084645,-1.522014115,-0.544193447,-0.941661766,-1.17734621,-0.123711981,0.88432778,1.234680196
Dhar,438,District - Dhar ,0,2185793,1112725,1073068,1135572,617360,518212,923850,536598,387252,81.35547548,86.91816768,74.7284895,58.08280565,41.91719435,80.07934188,6.027493641,2.920062781,1.959733723,11.93343075,19.92065812,1740329,890416,849913,898333,463626,434707,721676,417944,303732,80.33502053,90.14679936,69.87051048,57.91296925,42.08703075,81.72490148,5.596555795,3.42826975,1.462706256,11.21583647,18.27509852,1.020454946,-3.228631678,4.857979017,-0.169836395,-1.645559595,0.430937846,-0.508206969,0.497027467,0.717594282
Indore,439,District - Indore ,0,3276697,1699627,1577070,1266207,906198,360009,1153050,854768,298282,91.06330955,94.32463987,82.85403976,74.13104375,25.86895625,26.56641082,17.44460344,13.62117861,9.226486276,46.76249946,73.43358918,2465827,1289352,1176475,930969,665870,265099,821861,618018,203843,88.2801683,92.81361227,76.89316067,75.19738739,24.80261261,31.26769612,19.09653822,14.89290768,7.601772076,42.03399358,68.73230388,2.783141256,1.511027602,5.960879092,1.066343639,-4.701285295,-1.651934779,-1.271729068,1.6247142,4.728505875
Khargone (West Nimar),440,District - Khargone (West Nimar) ,0,1873046,953121,919925,920939,508725,412214,804338,466343,337995,87.33890084,91.66897636,81.99503171,57.97848666,42.02151334,81.84109168,3.605076473,3.432760854,2.330114952,12.2237169,18.15890832,1529562,784604,744958,718275,388300,329975,624856,363211,261645,86.99397863,93.53875869,79.29237063,58.1271525,41.8728475,82.50220851,4.425179561,3.857688812,1.618132818,11.45447911,17.49779149,0.34492221,-1.869782329,2.702661073,0.14866584,-0.661116828,-0.820103089,-0.424927957,0.711982134,0.769237783
Barwani,441,District - Barwani ,0,1385881,699340,686541,686659,358904,327755,581756,324874,256882,84.72269351,90.51835588,78.37622614,55.84368704,44.15631296,85.18330709,2.843460145,3.043372135,1.692634025,10.28059874,14.81669291,1081441,548609,532832,536658,267656,269002,442229,246701,195528,82.40425001,92.17092088,72.68644843,55.78580328,44.21419672,84.89085971,3.584342049,3.93800497,1.213850742,10.3109475,15.10914029,2.318443499,-1.652565,5.689777717,-0.057883761,0.292447378,-0.740881904,-0.894632835,0.478783283,-0.030348757
Rajgarh,442,District - Rajgarh ,0,1545814,790212,755602,875144,451312,423832,643579,369811,273768,73.53978317,81.94131776,64.59351819,57.46163253,42.53836747,82.42080615,2.95255128,3.142116197,2.43466614,12.19197643,17.57919385,1254085,649106,604979,677607,335492,342115,532971,300915,232056,78.65488403,89.69364396,67.82982331,56.45991996,43.54008004,82.95047948,4.664981772,3.231507906,2.005550021,10.37898873,17.04952052,-5.115100859,-7.752326204,-3.236305119,-1.001712569,-0.529673334,-1.712430492,-0.089391709,0.42911612,1.812987706
Vidisha,443,District - Vidisha ,0,1458875,769568,689307,612033,412913,199120,480183,351003,129180,78.45704398,85.0065268,64.87545199,73.09775648,26.90224352,71.93278396,5.769258803,5.462500755,4.301276805,17.99668043,28.06721604,1214857,647838,567019,470887,313820,157067,386042,283774,102268,81.98187676,90.42572175,65.11106725,73.50858197,26.49141803,74.9874366,6.693313163,5.08934261,3.200688008,15.11856223,25.0125634,-3.524832773,-5.419194953,-0.235615263,0.410825487,-3.054652641,-0.924054359,0.373158145,1.100588797,2.878118203
Bhopal,444,District - Bhopal ,0,2371061,1236130,1134931,922383,661224,261159,785214,588332,196882,85.12884561,88.97620171,75.38779058,74.92632582,25.07367418,20.70531091,11.38950655,12.33625483,13.31535097,54.58983156,79.29468909,1843510,972649,870861,630288,472151,158137,549460,430401,119059,87.17602112,91.15748987,75.28851565,78.3316347,21.6683653,22.16994868,14.61434863,14.12532304,10.81134204,52.40436064,77.83005132,-2.047175511,-2.18128816,0.099274926,3.405308879,-1.464637768,-3.224842078,-1.789068215,2.504008929,2.185470917
Sehore,445,District - Sehore ,0,1311332,683743,627589,702490,385888,316602,516971,320532,196439,73.5912255,83.06347956,62.04603888,62.00193048,37.99806952,76.60526413,4.23621441,4.260200282,3.884937453,15.27358401,23.39473587,1078912,565137,513775,518344,275653,242691,396111,240848,155263,76.41855602,87.37361828,63.97559036,60.80315871,39.19684129,81.46908316,4.009482191,3.799440056,1.950210926,12.57122372,18.53091684,-2.827330519,-4.310138722,-1.929551484,-1.198771765,-4.863819036,0.22673222,0.460760226,1.934726527,2.702360289
Raisen,446,District - Raisen ,0,1331597,700358,631239,588216,388985,199231,459060,328754,130306,78.0427598,84.51585537,65.40448023,71.61460376,28.38539624,70.77832963,9.190301921,3.877924454,4.471093103,15.56027535,29.22167037,1125154,598247,526907,448038,294902,153136,360291,260200,100091,80.41527728,88.23270103,65.36085571,72.21940043,27.78059957,72.95963541,9.908934722,4.161358457,3.381710895,13.74971898,27.04036459,-2.372517473,-3.716845666,0.043624517,0.604796674,-2.181305776,-0.718632801,-0.283434003,1.089382208,1.810556368
Betul,447,District - Betul ,0,1575362,799236,776126,938995,495047,443948,701236,403748,297488,74.67941789,81.55750868,67.00964978,57.57662185,42.42337815,77.81388862,4.266038823,3.070293025,3.974553503,13.94551905,22.18611138,1395175,709956,685219,707579,370713,336866,541066,317935,223131,76.46722133,85.76311055,66.23731692,58.76085357,41.23914643,79.56589399,5.836256575,3.132519877,1.862988988,12.73486044,20.43410601,-1.78780344,-4.205601865,0.772332863,1.184231724,-1.752005375,-1.570217752,-0.062226852,2.111564514,1.210658613
